Time	Type	R/W	AP/DP	Register	Request byte	ACK	WData	WData details
3.89161078	Operation	write	AccessPort	DRW	0xBB	OK	0x429A3B01	
3.89166052	Operation	write	AccessPort	DRW	0xBB	OK	0x4608DBF7	
3.89171026	Operation	write	AccessPort	DRW	0xBB	OK	0x4770BC30	
3.89176000	Operation	write	AccessPort	DRW	0xBB	OK	0x4E0FB570	
3.89180974	Operation	write	AccessPort	DRW	0xBB	OK	0x1B764D0F	
3.89185948	Operation	write	AccessPort	DRW	0xBB	OK	0xD00710B6	
3.89190922	Operation	write	AccessPort	DRW	0xBB	OK	0x24003D04	
3.89195898	Operation	write	AccessPort	DRW	0xBB	OK	0xF8553401	
3.89201298	Operation	write	AccessPort	DRW	0xBB	OK	0x47983F04	
3.89206272	Operation	write	AccessPort	DRW	0xBB	OK	0xD1F942A6	
3.89211246	Operation	write	AccessPort	DRW	0xBB	OK	0x4D0B4E0A	
3.89216220	Operation	write	AccessPort	DRW	0xBB	OK	0xF0001B76	
3.89221194	Operation	write	AccessPort	DRW	0xBB	OK	0x10B6FA0F	
3.89226168	Operation	write	AccessPort	DRW	0xBB	OK	0x3D04D008	
3.89231144	Operation	write	AccessPort	DRW	0xBB	OK	0x34012400	
3.89236118	Operation	write	AccessPort	DRW	0xBB	OK	0x3F04F855	
3.89241092	Operation	write	AccessPort	DRW	0xBB	OK	0x42A64798	
3.89246066	Operation	write	AccessPort	DRW	0xBB	OK	0xBD70D1F9	
3.89251040	Operation	write	AccessPort	DRW	0xBB	OK	0xBF00BD70	
3.89256016	Operation	write	AccessPort	DRW	0xBB	OK	0x00002EC4	
3.89260990	Operation	write	AccessPort	DRW	0xBB	OK	0x00002EC4	
3.89265962	Operation	write	AccessPort	DRW	0xBB	OK	0x00002EDC	
3.89270938	Operation	write	AccessPort	DRW	0xBB	OK	0x00002EC4	
3.89275910	Operation	write	AccessPort	DRW	0xBB	OK	0x0103F020	
3.89280884	Operation	write	AccessPort	DRW	0xBB	OK	0x0003F010	
3.89285858	Operation	write	AccessPort	DRW	0xBB	OK	0x0000F1C0	
3.89290832	Operation	write	AccessPort	DRW	0xBB	OK	0x3B04F851	
3.89295806	Operation	write	AccessPort	DRW	0xBB	OK	0x0C04F100	
3.89301162	Operation	write	AccessPort	DRW	0xBB	OK	0x0CCCEA4F	
3.89306136	Operation	write	AccessPort	DRW	0xBB	OK	0x0200F06F	
3.89311110	Operation	write	AccessPort	DRW	0xBB	OK	0xFA22BF1C	
3.89316084	Operation	write	AccessPort	DRW	0xBB	OK	0x4313F20C	
3.89321060	Operation	write	AccessPort	DRW	0xBB	OK	0x0C01F04F	
3.89326034	Operation	write	AccessPort	DRW	0xBB	OK	0x2C0CEA4C	
3.89331008	Operation	write	AccessPort	DRW	0xBB	OK	0x4C0CEA4C	
3.89335982	Operation	write	AccessPort	DRW	0xBB	OK	0x020CEBA3	
3.89340956	Operation	write	AccessPort	DRW	0xBB	OK	0x0203EA22	
3.89345932	Operation	write	AccessPort	DRW	0xBB	OK	0x12CCEA12	
3.89350906	Operation	write	AccessPort	DRW	0xBB	OK	0xF851BF04	
3.89355880	Operation	write	AccessPort	DRW	0xBB	OK	0x30043B04	
3.89360852	Operation	write	AccessPort	DRW	0xBB	OK	0xF013D0F4	
3.89365826	Operation	write	AccessPort	DRW	0xBB	OK	0xBF1F0FFF	
3.89370800	Operation	write	AccessPort	DRW	0xBB	OK	0xF4133001	
3.89375774	Operation	write	AccessPort	DRW	0xBB	OK	0x30014F7F	
3.89380748	Operation	write	AccessPort	DRW	0xBB	OK	0x0F7FF413	
3.89385722	Operation	write	AccessPort	DRW	0xBB	OK	0x3001BF18	
3.89390696	Operation	write	AccessPort	DRW	0xBB	OK	0xBF004770	
3.89395670	Operation	write	AccessPort	DRW	0xBB	OK	0xB1134B02	
3.89401024	Operation	write	AccessPort	DRW	0xBB	OK	0xF0004802	
3.89405998	Operation	write	AccessPort	DRW	0xBB	OK	0x4770B805	
3.89410972	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.89415946	Operation	write	AccessPort	DRW	0xBB	OK	0x00002B45	
3.89420920	Operation	write	AccessPort	DRW	0xBB	OK	0x20004601	
3.89425894	Operation	write	AccessPort	DRW	0xBB	OK	0x46034602	
3.89430870	Operation	write	AccessPort	DRW	0xBB	OK	0xB818F000	
3.89435844	Operation	write	AccessPort	DRW	0xBB	OK	0x4D09B538	
3.89440818	Operation	write	AccessPort	DRW	0xBB	OK	0x1B644C09	
3.89445792	Operation	write	AccessPort	DRW	0xBB	OK	0xBF1810A4	
3.89450766	Operation	write	AccessPort	DRW	0xBB	OK	0x0584EB05	
3.89455740	Operation	write	AccessPort	DRW	0xBB	OK	0x3C01D005	
3.89460714	Operation	write	AccessPort	DRW	0xBB	OK	0x3D04F855	
3.89465690	Operation	write	AccessPort	DRW	0xBB	OK	0x2C004798	
3.89470664	Operation	write	AccessPort	DRW	0xBB	OK	0xE8BDD1F9	
3.89475638	Operation	write	AccessPort	DRW	0xBB	OK	0xF0004038	
3.89480610	Operation	write	AccessPort	DRW	0xBB	OK	0xBF00B9B9	
3.89485584	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.89490558	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.89495532	Operation	write	AccessPort	DRW	0xBB	OK	0x4C27B5F0	
3.89500886	Operation	write	AccessPort	DRW	0xBB	OK	0xF8D66826	
3.89505860	Operation	write	AccessPort	DRW	0xBB	OK	0xB0854148	
3.89510834	Operation	write	AccessPort	DRW	0xBB	OK	0x2C004607	
3.89515808	Operation	write	AccessPort	DRW	0xBB	OK	0x6865D041	
3.89520782	Operation	write	AccessPort	DRW	0xBB	OK	0xDD1E2D1F	
3.89525756	Operation	write	AccessPort	DRW	0xBB	OK	0xB9184822	
3.89530730	Operation	write	AccessPort	DRW	0xBB	OK	0x30FFF04F	
3.89535704	Operation	write	AccessPort	DRW	0xBB	OK	0xBDF0B005	
3.89540680	Operation	write	AccessPort	DRW	0xBB	OK	0x70C8F44F	
3.89545654	Operation	write	AccessPort	DRW	0xBB	OK	0x92029103	
3.89550628	Operation	write	AccessPort	DRW	0xBB	OK	0xF3AF9301	
3.89555602	Operation	write	AccessPort	DRW	0xBB	OK	0x99038000	
3.89560576	Operation	write	AccessPort	DRW	0xBB	OK	0x9B019A02	
3.89565550	Operation	write	AccessPort	DRW	0xBB	OK	0x28004604	
3.89570524	Operation	write	AccessPort	DRW	0xBB	OK	0xF8D6D0EE	
3.89575498	Operation	write	AccessPort	DRW	0xBB	OK	0x60255148	
3.89580474	Operation	write	AccessPort	DRW	0xBB	OK	0x60602000	
3.89585448	Operation	write	AccessPort	DRW	0xBB	OK	0xF8C64605	
3.89590422	Operation	write	AccessPort	DRW	0xBB	OK	0xF8C44148	
3.89595394	Operation	write	AccessPort	DRW	0xBB	OK	0xF8C40188	
3.89601076	Operation	write	AccessPort	DRW	0xBB	OK	0xB93F018C	
3.89606048	Operation	write	AccessPort	DRW	0xBB	OK	0x20001CAB	
3.89611024	Operation	write	AccessPort	DRW	0xBB	OK	0x60653501	
3.89615996	Operation	write	AccessPort	DRW	0xBB	OK	0x1023F844	
3.89620970	Operation	write	AccessPort	DRW	0xBB	OK	0xBDF0B005	
3.89625944	Operation	write	AccessPort	DRW	0xBB	OK	0x0085EB04	
3.89630918	Operation	write	AccessPort	DRW	0xBB	OK	0x0C01F04F	
3.89635892	Operation	write	AccessPort	DRW	0xBB	OK	0x2088F8C0	
3.89640866	Operation	write	AccessPort	DRW	0xBB	OK	0x6188F8D4	
3.89645840	Operation	write	AccessPort	DRW	0xBB	OK	0xF205FA0C	
3.89650814	Operation	write	AccessPort	DRW	0xBB	OK	0x2F024316	
3.89655788	Operation	write	AccessPort	DRW	0xBB	OK	0x6188F8C4	
3.89660762	Operation	write	AccessPort	DRW	0xBB	OK	0x3108F8C0	
3.89665736	Operation	write	AccessPort	DRW	0xBB	OK	0xF8D4D1E6	
3.89671640	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.89706362	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.89712476	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.89717480	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8734	
3.89722454	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.89727430	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF89A4	
3.89732410	Operation	write	AccessPort	DRW	0xBB	OK	0x00000238	
3.89737384	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.89742358	Operation	write	AccessPort	DRW	0xBB	OK	0x00002A00	
3.89747332	Operation	write	AccessPort	DRW	0xBB	OK	0x00000200	
3.89752306	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.89757280	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.89762256	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.89767230	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF875C	
3.89772202	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF86FC	
3.89777176	Operation	write	AccessPort	DRW	0xBB	OK	0x7FFFFFFE	
3.89782150	Operation	write	AccessPort	DRW	0xBB	OK	0x00000006	
3.89788052	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.89813900	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.89819610	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.89824610	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.89829586	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.89834574	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.89836010	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.89840990	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.89845960	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.89850924	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.89855904	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.89882714	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.89888424	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.89893424	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.89898828	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.89903816	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.89905254	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.89910232	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.89915202	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.89920166	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.89925146	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.89950376	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.89956084	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.89961086	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.89966060	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.89971052	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.89972486	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.89977464	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.89982434	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.89987400	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.89992380	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.90028570	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.90034278	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.90039280	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.90044256	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.90049244	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.90050680	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.90055658	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.90060628	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.90065596	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.90070576	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.90094774	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.90100972	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.90105974	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.90110948	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.90115938	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.90117374	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.90122352	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.90127322	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.90132290	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.90137268	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.90169132	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.90184102	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.90189106	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF876C	
3.90195164	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.90201650	Operation	write	AccessPort	DRW	0xBB	OK	0x431A318C	
3.90207708	Operation	write	AccessPort	DRW	0xBB	OK	0x218CF8C4	
3.90213758	Operation	write	AccessPort	DRW	0xBB	OK	0xF506E7E0	
3.90218732	Operation	write	AccessPort	DRW	0xBB	OK	0xF8C674A6	
3.90224778	Operation	write	AccessPort	DRW	0xBB	OK	0xE7B84148	
3.90230822	Operation	write	AccessPort	DRW	0xBB	OK	0x00002EB4	
3.90236978	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90241962	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0840	
3.90246936	Operation	write	AccessPort	DRW	0xBB	OK	0x4004A040	
3.90251910	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0844	
3.90256884	Operation	write	AccessPort	DRW	0xBB	OK	0x4004A044	
3.90261858	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1800	
3.90266834	Operation	write	AccessPort	DRW	0xBB	OK	0x4004C000	
3.90271808	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0030	
3.90276782	Operation	write	AccessPort	DRW	0xBB	OK	0x40049030	
3.90281756	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0034	
3.90287658	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.90293068	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.90298490	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF87AC	
3.90303472	Operation	write	AccessPort	DRW	0xBB	OK	0x40049034	
3.90308454	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE181C	
3.90313428	Operation	write	AccessPort	DRW	0xBB	OK	0x4004C01C	
3.90318402	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1810	
3.90323376	Operation	write	AccessPort	DRW	0xBB	OK	0x4004C010	
3.90328350	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1808	
3.90333324	Operation	write	AccessPort	DRW	0xBB	OK	0x4004C008	
3.90338296	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE180C	
3.90343270	Operation	write	AccessPort	DRW	0xBB	OK	0x4004C00C	
3.90348244	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE100C	
3.90353218	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B00C	
3.90358192	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1010	
3.90363166	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B010	
3.90368140	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1018	
3.90373114	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B018	
3.90378088	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE101C	
3.90383062	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B01C	
3.90388038	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1014	
3.90393012	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B014	
3.90398370	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1804	
3.90403344	Operation	write	AccessPort	DRW	0xBB	OK	0x4004C004	
3.90408318	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1000	
3.90413292	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B000	
3.90418264	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0800	
3.90423238	Operation	write	AccessPort	DRW	0xBB	OK	0x4004A000	
3.90428212	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0804	
3.90433186	Operation	write	AccessPort	DRW	0xBB	OK	0x4004A004	
3.90438160	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE080C	
3.90443134	Operation	write	AccessPort	DRW	0xBB	OK	0x4004A00C	
3.90448108	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0808	
3.90453082	Operation	write	AccessPort	DRW	0xBB	OK	0x4004A008	
3.90458056	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1814	
3.90463030	Operation	write	AccessPort	DRW	0xBB	OK	0x4004C014	
3.90468004	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1818	
3.90472978	Operation	write	AccessPort	DRW	0xBB	OK	0x4004C018	
3.90477952	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1004	
3.90482926	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B004	
3.90487902	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1008	
3.90492876	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B008	
3.90498230	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0014	
3.90503204	Operation	write	AccessPort	DRW	0xBB	OK	0x40049014	
3.90508178	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE084C	
3.90513152	Operation	write	AccessPort	DRW	0xBB	OK	0x4004A04C	
3.90518128	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE2004	
3.90523102	Operation	write	AccessPort	DRW	0xBB	OK	0x4004D004	
3.90528076	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1024	
3.90533050	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B024	
3.90538022	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1020	
3.90542996	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B020	
3.90547970	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE1028	
3.90552944	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B028	
3.90557918	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE102C	
3.90562892	Operation	write	AccessPort	DRW	0xBB	OK	0x4004B02C	
3.90567866	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE2000	
3.90572840	Operation	write	AccessPort	DRW	0xBB	OK	0x4004D000	
3.90577814	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0848	
3.90582788	Operation	write	AccessPort	DRW	0xBB	OK	0x4004A048	
3.90587762	Operation	write	AccessPort	DRW	0xBB	OK	0x43FE0010	
3.90592736	Operation	write	AccessPort	DRW	0xBB	OK	0x40049010	
3.90598478	Operation	write	AccessPort	DRW	0xBB	OK	0x15191500	
3.90603454	Operation	write	AccessPort	DRW	0xBB	OK	0x00000100	
3.90608428	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF876C	
3.90613402	Operation	write	AccessPort	DRW	0xBB	OK	0x00000012	
3.90618376	Operation	write	AccessPort	DRW	0xBB	OK	0x00000200	
3.90623350	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8798	
3.90628324	Operation	write	AccessPort	DRW	0xBB	OK	0x00000043	
3.90633298	Operation	write	AccessPort	DRW	0xBB	OK	0x00000300	
3.90638272	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF87F4	
3.90643246	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90648220	Operation	write	AccessPort	DRW	0xBB	OK	0x04090301	
3.90653196	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8780	
3.90658170	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90663144	Operation	write	AccessPort	DRW	0xBB	OK	0x04090302	
3.90668118	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF87DC	
3.90673092	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90678066	Operation	write	AccessPort	DRW	0xBB	OK	0x04090303	
3.90683042	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF87F8	
3.90688016	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90692990	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90698360	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90703332	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90708306	Operation	write	AccessPort	DRW	0xBB	OK	0xFFFFFFFF	
3.90713280	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90718254	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90723228	Operation	write	AccessPort	DRW	0xBB	OK	0x00002721	
3.90728202	Operation	write	AccessPort	DRW	0xBB	OK	0x00002739	
3.90733176	Operation	write	AccessPort	DRW	0xBB	OK	0x000026F1	
3.90738150	Operation	write	AccessPort	DRW	0xBB	OK	0x00002701	
3.90743124	Operation	write	AccessPort	DRW	0xBB	OK	0x000026F9	
3.90748098	Operation	write	AccessPort	DRW	0xBB	OK	0x00002709	
3.90753072	Operation	write	AccessPort	DRW	0xBB	OK	0x00002685	
3.90758046	Operation	write	AccessPort	DRW	0xBB	OK	0x0000269D	
3.90763020	Operation	write	AccessPort	DRW	0xBB	OK	0x000026BD	
3.90767994	Operation	write	AccessPort	DRW	0xBB	OK	0x000026C5	
3.90772968	Operation	write	AccessPort	DRW	0xBB	OK	0x000026D1	
3.90777944	Operation	write	AccessPort	DRW	0xBB	OK	0x000026E1	
3.90782918	Operation	write	AccessPort	DRW	0xBB	OK	0x00002711	
3.90787892	Operation	write	AccessPort	DRW	0xBB	OK	0x00002719	
3.90792866	Operation	write	AccessPort	DRW	0xBB	OK	0x00002655	
3.90798220	Operation	write	AccessPort	DRW	0xBB	OK	0x00002661	
3.90803194	Operation	write	AccessPort	DRW	0xBB	OK	0x0000266D	
3.90808168	Operation	write	AccessPort	DRW	0xBB	OK	0x00002679	
3.90813142	Operation	write	AccessPort	DRW	0xBB	OK	0x00002749	
3.90818116	Operation	write	AccessPort	DRW	0xBB	OK	0x0000272D	
3.90823090	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90828064	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90833038	Operation	write	AccessPort	DRW	0xBB	OK	0x0000284D	
3.90838012	Operation	write	AccessPort	DRW	0xBB	OK	0x00002865	
3.90842988	Operation	write	AccessPort	DRW	0xBB	OK	0x0000281D	
3.90847960	Operation	write	AccessPort	DRW	0xBB	OK	0x0000282D	
3.90852936	Operation	write	AccessPort	DRW	0xBB	OK	0x00002825	
3.90857910	Operation	write	AccessPort	DRW	0xBB	OK	0x00002835	
3.90863812	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.90895842	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.90902442	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.90907446	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF86FC	
3.90912420	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.90917398	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF876C	
3.90922376	Operation	write	AccessPort	DRW	0xBB	OK	0x00000238	
3.90927350	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90932324	Operation	write	AccessPort	DRW	0xBB	OK	0x00002C00	
3.90937298	Operation	write	AccessPort	DRW	0xBB	OK	0x00000200	
3.90942272	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90947248	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90952222	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.90957196	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8724	
3.90962170	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8734	
3.90967144	Operation	write	AccessPort	DRW	0xBB	OK	0x7FFFFFFE	
3.90972118	Operation	write	AccessPort	DRW	0xBB	OK	0x00000006	
3.90978018	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.91007402	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.91013110	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.91018114	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF875C	
