Time	Type	R/W	AP/DP	Register	Request byte	ACK	WData	WData details
31.34565654	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.34642957	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.34720516	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.34798045	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.34875287	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.34952626	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.35030160	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.35107440	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.35184977	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.35262262	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.35339562	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.35417118	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.35494646	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.35571680	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.35649229	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.35726768	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.35804044	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.35881548	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.35958874	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.36036173	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.36113726	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.36191249	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.36268284	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.36345843	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.36423377	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.36500652	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.36578154	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
